"interval_start_utc","interval_end_utc","market","location","location_type","lmp","energy","congestion","loss"
2024-04-29,2024-04-29 00:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",30.07737,31.08772,0,-1.01035
2024-04-29 00:15:00,2024-04-29 00:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",30.39897,31.53748,0,-1.1385
2024-04-29 00:30:00,2024-04-29 00:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",31.04745,32.13023,0,-1.08279
2024-04-29 00:45:00,2024-04-29 01:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",30.08738,31.13669,0,-1.04931
2024-04-29 01:00:00,2024-04-29 01:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",31.51107,32.56622,0,-1.05515
2024-04-29 01:15:00,2024-04-29 01:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",31.28501,32.41298,0,-1.12797
2024-04-29 01:30:00,2024-04-29 01:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",30.75442,31.893,0,-1.13858
2024-04-29 01:45:00,2024-04-29 02:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",28.80836,29.93076,0,-1.1224
2024-04-29 02:00:00,2024-04-29 02:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",30.09701,31.29238,0,-1.19537
2024-04-29 02:15:00,2024-04-29 02:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",29.49444,30.69141,0,-1.19696
2024-04-29 02:30:00,2024-04-29 02:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",29.43917,30.62752,0,-1.18835
2024-04-29 02:45:00,2024-04-29 03:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",27.36944,28.45056,0,-1.08112
2024-04-29 03:00:00,2024-04-29 03:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",26.15524,27.22803,0,-1.07278
2024-04-29 03:15:00,2024-04-29 03:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",26.19316,27.24198,0,-1.04882
2024-04-29 03:30:00,2024-04-29 03:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",28.26854,29.35771,0,-1.08917
2024-04-29 03:45:00,2024-04-29 04:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",29.01096,30.15378,0,-1.14283
2024-04-29 04:00:00,2024-04-29 04:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",24.4602,25.47141,0,-1.01122
2024-04-29 04:15:00,2024-04-29 04:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",25.36011,26.38106,0,-1.02095
2024-04-29 04:30:00,2024-04-29 04:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",26.76999,27.87089,0,-1.1009
2024-04-29 04:45:00,2024-04-29 05:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",36.21161,37.68902,0,-1.47741
2024-04-29 05:00:00,2024-04-29 05:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",28.90811,30.27344,0,-1.36533
2024-04-29 05:15:00,2024-04-29 05:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",30.21279,31.56701,0,-1.35422
2024-04-29 05:30:00,2024-04-29 05:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",39.08101,40.93967,0,-1.85866
2024-04-29 05:45:00,2024-04-29 06:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",49.48917,52.03908,0,-2.54992
2024-04-29 06:00:00,2024-04-29 06:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",50.11347,51.95798,0,-1.84451
2024-04-29 06:15:00,2024-04-29 06:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",48.86414,51.11312,0,-2.24898
2024-04-29 06:30:00,2024-04-29 06:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",33.46311,35.4107,0,-1.94759
2024-04-29 06:45:00,2024-04-29 07:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",20.9571,26.01528,-3.35158,-1.7066
2024-04-29 07:00:00,2024-04-29 07:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",9.09496,24.87519,-13.99419,-1.78604
2024-04-29 07:15:00,2024-04-29 07:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-0.84702,19.38079,-18.83433,-1.39348
2024-04-29 07:30:00,2024-04-29 07:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-6.64401,13.40818,-19.06267,-0.98952
2024-04-29 07:45:00,2024-04-29 08:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-22.11556,2.03901,-24.01001,-0.14457
2024-04-29 08:00:00,2024-04-29 08:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-9.89144,2.92808,-12.60811,-0.21141
2024-04-29 08:15:00,2024-04-29 08:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-13.00797,1.40505,-14.3134,-0.09962
2024-04-29 08:30:00,2024-04-29 08:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-17.18466,0.33299,-17.49461,-0.02304
2024-04-29 08:45:00,2024-04-29 09:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-19.34435,5.22113,-24.20731,-0.35817
2024-04-29 09:00:00,2024-04-29 09:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-13.73786,-0.00188,-13.73611,0.00013
2024-04-29 09:15:00,2024-04-29 09:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-14.90468,-1.7613,-13.25875,0.11536
2024-04-29 09:30:00,2024-04-29 09:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-18.05867,-6.07627,-12.39072,0.40833
2024-04-29 09:45:00,2024-04-29 10:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-23.19837,-9.7285,-14.12459,0.65473
2024-04-29 10:00:00,2024-04-29 10:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-15.51363,-2.55953,-13.13275,0.17866
2024-04-29 10:15:00,2024-04-29 10:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-16.24767,-2.70381,-13.73231,0.18846
2024-04-29 10:30:00,2024-04-29 10:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-15.52575,-8.95242,-7.19462,0.6213
2024-04-29 10:45:00,2024-04-29 11:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-19.57645,-10.46072,-9.82392,0.70819
2024-04-29 11:00:00,2024-04-29 11:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-22.66012,-10.6884,-12.73595,0.76422
2024-04-29 11:15:00,2024-04-29 11:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-22.75102,-11.66076,-11.87619,0.78594
2024-04-29 11:30:00,2024-04-29 11:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-22.06099,-19.17757,-4.20092,1.3175
2024-04-29 11:45:00,2024-04-29 12:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-21.95991,-16.35297,-6.69278,1.08584
2024-04-29 12:00:00,2024-04-29 12:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-19.257,-13.90922,-6.28943,0.94165
2024-04-29 12:15:00,2024-04-29 12:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-15.91934,-16.23907,-0.75854,1.07827
2024-04-29 12:30:00,2024-04-29 12:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-20.45612,-21.45374,-0.39258,1.3902
2024-04-29 12:45:00,2024-04-29 13:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-21.11882,-21.84431,-0.64633,1.37182
2024-04-29 13:00:00,2024-04-29 13:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-16.73906,-17.81509,0,1.07603
2024-04-29 13:15:00,2024-04-29 13:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-15.35606,-15.98652,-0.35751,0.98797
2024-04-29 13:30:00,2024-04-29 13:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-15.50494,-15.86843,-0.60924,0.97274
2024-04-29 13:45:00,2024-04-29 14:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-15.149,-15.82779,-0.28037,0.95916
2024-04-29 14:00:00,2024-04-29 14:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-15.80592,-12.44355,-4.17244,0.81008
2024-04-29 14:15:00,2024-04-29 14:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-14.81934,-12.94498,-2.73002,0.85566
2024-04-29 14:30:00,2024-04-29 14:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-17.11971,-15.97104,-2.19478,1.0461
2024-04-29 14:45:00,2024-04-29 15:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-15.56602,-14.28891,-2.22733,0.95021
2024-04-29 15:00:00,2024-04-29 15:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-13.53388,-13.02649,-1.39971,0.89231
2024-04-29 15:15:00,2024-04-29 15:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-12.95442,-12.39892,-1.41722,0.86173
2024-04-29 15:30:00,2024-04-29 15:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-13.14827,-12.55184,-1.51522,0.9188
2024-04-29 15:45:00,2024-04-29 16:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-12.6284,-10.40298,-3.01604,0.79063
2024-04-29 16:00:00,2024-04-29 16:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-13.26287,-12.39224,-1.73065,0.86002
2024-04-29 16:15:00,2024-04-29 16:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-15.11824,-6.84617,-8.7739,0.50182
2024-04-29 16:30:00,2024-04-29 16:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-8.98475,-1.32352,-7.75904,0.09781
2024-04-29 16:45:00,2024-04-29 17:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-8.31252,-0.0012,-8.31141,9e-05
2024-04-29 17:00:00,2024-04-29 17:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-9.84567,-4.7237,-5.46916,0.34719
2024-04-29 17:15:00,2024-04-29 17:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-0.14268,0.37407,-0.48982,-0.02693
2024-04-29 17:30:00,2024-04-29 17:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",1.24557,8.15482,-6.30661,-0.60264
2024-04-29 17:45:00,2024-04-29 18:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",10.32218,15.08479,-3.73383,-1.02878
2024-04-29 18:00:00,2024-04-29 18:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",6.89606,7.51391,-0.23689,-0.38096
2024-04-29 18:15:00,2024-04-29 18:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",24.23466,25.43254,0,-1.19787
2024-04-29 18:30:00,2024-04-29 18:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",35.61193,37.27767,-0.02925,-1.63649
2024-04-29 18:45:00,2024-04-29 19:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",57.00239,60.08325,-0.53934,-2.54152
2024-04-29 19:00:00,2024-04-29 19:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",34.24162,35.8125,-0.02019,-1.55068
2024-04-29 19:15:00,2024-04-29 19:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",37.83489,39.63885,-0.04399,-1.75996
2024-04-29 19:30:00,2024-04-29 19:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",49.06985,51.50391,-0.11639,-2.31768
2024-04-29 19:45:00,2024-04-29 20:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",53.55048,56.36792,-0.14559,-2.67184
2024-04-29 20:00:00,2024-04-29 20:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",49.3962,51.77759,-0.11871,-2.26268
2024-04-29 20:15:00,2024-04-29 20:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",48.02166,50.3712,-0.10803,-2.24152
2024-04-29 20:30:00,2024-04-29 20:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",44.02604,46.28014,-0.08357,-2.17054
2024-04-29 20:45:00,2024-04-29 21:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",39.30076,41.28382,-0.14593,-1.83713
2024-04-29 21:00:00,2024-04-29 21:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",37.19272,38.88393,-0.03865,-1.65257
2024-04-29 21:15:00,2024-04-29 21:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",34.71924,36.02795,-0.02251,-1.2862
2024-04-29 21:30:00,2024-04-29 21:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",35.39147,36.69532,-0.02686,-1.277
2024-04-29 21:45:00,2024-04-29 22:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",34.3924,35.68676,-0.02035,-1.27402
2024-04-29 22:00:00,2024-04-29 22:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",33.98644,35.53566,-0.0354,-1.51382
2024-04-29 22:15:00,2024-04-29 22:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",32.12402,33.50478,-0.02046,-1.36029
2024-04-29 22:30:00,2024-04-29 22:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",30.48636,31.7434,0,-1.25704
2024-04-29 22:45:00,2024-04-29 23:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",30.60828,31.90406,-0.00048,-1.2953
2024-04-29 23:00:00,2024-04-29 23:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",30.88349,32.08899,0.0941,-1.2996
2024-04-29 23:15:00,2024-04-29 23:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",28.72726,29.82955,0.09388,-1.19616
2024-04-29 23:30:00,2024-04-29 23:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",30.05925,31.18503,0,-1.12578
2024-04-29 23:45:00,2024-04-30,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",26.57207,27.51733,0.05086,-0.99613
2024-04-30,2024-04-30 00:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",33.67868,35.24349,0,-1.56481
2024-04-30 00:15:00,2024-04-30 00:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",29.45393,30.74123,0.10835,-1.39565
2024-04-30 00:30:00,2024-04-30 00:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",31.18915,32.42197,0.18726,-1.42008
2024-04-30 00:45:00,2024-04-30 01:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",27.51308,28.64208,0.17995,-1.30894
2024-04-30 01:00:00,2024-04-30 01:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",29.80631,31.00143,0.21545,-1.41056
2024-04-30 01:15:00,2024-04-30 01:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",28.88715,30.28003,0,-1.39288
2024-04-30 01:30:00,2024-04-30 01:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",27.88699,29.26846,0,-1.38147
2024-04-30 01:45:00,2024-04-30 02:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",27.15713,28.43678,0,-1.27966
2024-04-30 02:00:00,2024-04-30 02:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",30.68065,32.25129,0,-1.57064
2024-04-30 02:15:00,2024-04-30 02:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",30.7,32.292,0,-1.592
2024-04-30 02:30:00,2024-04-30 02:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",30.53015,32.13023,0,-1.60009
2024-04-30 02:45:00,2024-04-30 03:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",29.25185,30.76228,0,-1.51043
2024-04-30 03:00:00,2024-04-30 03:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",28.47333,29.99087,0,-1.51754
2024-04-30 03:15:00,2024-04-30 03:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",28.69567,30.2378,0,-1.54213
2024-04-30 03:30:00,2024-04-30 03:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",28.72609,30.30179,0,-1.57569
2024-04-30 03:45:00,2024-04-30 04:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",30.70685,32.34343,0,-1.63658
2024-04-30 04:00:00,2024-04-30 04:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",27.01646,28.49236,0,-1.4759
2024-04-30 04:15:00,2024-04-30 04:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",30.63809,32.31159,0.01639,-1.6899
2024-04-30 04:30:00,2024-04-30 04:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",32.05612,33.7781,0.03786,-1.75984
2024-04-30 04:45:00,2024-04-30 05:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",34.47706,36.23581,0.11827,-1.87702
2024-04-30 05:00:00,2024-04-30 05:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",27.05698,28.49003,0,-1.43305
2024-04-30 05:15:00,2024-04-30 05:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",31.4623,33.19158,0,-1.72928
2024-04-30 05:30:00,2024-04-30 05:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",39.51334,41.6647,0.06104,-2.2124
2024-04-30 05:45:00,2024-04-30 06:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",40.00267,42.20963,0.04704,-2.25399
2024-04-30 06:00:00,2024-04-30 06:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",49.77488,52.76631,0.05845,-3.04989
2024-04-30 06:15:00,2024-04-30 06:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",48.11688,52.77436,-1.41186,-3.24562
2024-04-30 06:30:00,2024-04-30 06:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",26.60099,44.78604,-15.32323,-2.86183
2024-04-30 06:45:00,2024-04-30 07:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",22.30149,32.71612,-8.18339,-2.23124
2024-04-30 07:00:00,2024-04-30 07:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",22.19351,37.08926,-12.24387,-2.65188
2024-04-30 07:15:00,2024-04-30 07:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",15.35933,30.15358,-12.59003,-2.20423
2024-04-30 07:30:00,2024-04-30 07:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-6.49656,14.76481,-20.18797,-1.0734
2024-04-30 07:45:00,2024-04-30 08:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-14.38451,11.07047,-24.63687,-0.81811
2024-04-30 08:00:00,2024-04-30 08:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-2.83351,12.83908,-14.70068,-0.97192
2024-04-30 08:15:00,2024-04-30 08:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-0.64137,10.38997,-10.24066,-0.79068
2024-04-30 08:30:00,2024-04-30 08:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-11.16894,3.48133,-14.39334,-0.25692
2024-04-30 08:45:00,2024-04-30 09:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-7.97933,-0.0012,-7.97821,8e-05
2024-04-30 09:00:00,2024-04-30 09:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-11.4389,8.36193,-19.27403,-0.5268
2024-04-30 09:15:00,2024-04-30 09:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-15.3918,4.58337,-19.67955,-0.29563
2024-04-30 09:30:00,2024-04-30 09:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-13.6837,2.38713,-15.91614,-0.15469
2024-04-30 09:45:00,2024-04-30 10:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-19.66914,-4.45994,-15.49687,0.28767
2024-04-30 10:00:00,2024-04-30 10:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-14.75466,-4.45216,-10.5999,0.2974
2024-04-30 10:15:00,2024-04-30 10:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-15.28584,-4.51963,-11.06722,0.30101
2024-04-30 10:30:00,2024-04-30 10:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-16.51492,-5.37333,-11.50214,0.36055
2024-04-30 10:45:00,2024-04-30 11:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-12.88166,-9.60512,-3.91432,0.63778
2024-04-30 11:00:00,2024-04-30 11:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-9.07908,-0.98737,-8.15816,0.06645
2024-04-30 11:15:00,2024-04-30 11:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-10.50003,-1.77143,-8.85083,0.12223
2024-04-30 11:30:00,2024-04-30 11:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-7.09555,-1.79293,-5.42041,0.1178
2024-04-30 11:45:00,2024-04-30 12:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-10.4178,-5.18828,-5.5543,0.32479
2024-04-30 12:00:00,2024-04-30 12:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-7.96221,-3.29516,-4.873,0.20595
2024-04-30 12:15:00,2024-04-30 12:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-8.86366,-4.54123,-4.60535,0.28292
2024-04-30 12:30:00,2024-04-30 12:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-11.70966,-6.92409,-5.21416,0.4286
2024-04-30 12:45:00,2024-04-30 13:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-12.86619,-8.02895,-5.33263,0.49539
2024-04-30 13:00:00,2024-04-30 13:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-10.92171,-6.22376,-5.09751,0.39957
2024-04-30 13:15:00,2024-04-30 13:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-12.60554,-7.84896,-5.2542,0.49762
2024-04-30 13:30:00,2024-04-30 13:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-17.73828,-10.2705,-8.15693,0.68915
2024-04-30 13:45:00,2024-04-30 14:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-15.01444,-10.22526,-5.4528,0.66362
2024-04-30 14:00:00,2024-04-30 14:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-14.59927,-9.84387,-5.3795,0.6241
2024-04-30 14:15:00,2024-04-30 14:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-14.59989,-9.81379,-5.40142,0.61532
2024-04-30 14:30:00,2024-04-30 14:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-15.53422,-10.73245,-5.48005,0.67829
2024-04-30 14:45:00,2024-04-30 15:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-14.6109,-10.2251,-5.0218,0.636
2024-04-30 15:00:00,2024-04-30 15:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-12.66745,-10.20112,-3.10696,0.64063
2024-04-30 15:15:00,2024-04-30 15:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-10.66325,-6.19653,-4.83727,0.37055
2024-04-30 15:30:00,2024-04-30 15:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-7.56764,-3.26016,-4.50309,0.19561
2024-04-30 15:45:00,2024-04-30 16:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-6.43666,-0.0012,-6.43554,8e-05
2024-04-30 16:00:00,2024-04-30 16:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-24.84337,-10,-14.84337,0
2024-04-30 16:15:00,2024-04-30 16:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-15.84258,-0.0012,-15.84138,0
2024-04-30 16:30:00,2024-04-30 16:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-15.46904,0,-15.46904,0
2024-04-30 16:45:00,2024-04-30 17:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-19.39494,7.01031,-26.40525,0
2024-04-30 17:00:00,2024-04-30 17:15:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-26.0527,-0.44422,-25.60848,0
2024-04-30 17:15:00,2024-04-30 17:30:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-7.29478,6.607,-13.90178,0
2024-04-30 17:30:00,2024-04-30 17:45:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",-0.36056,12.7591,-12.22907,-0.89059
2024-04-30 17:45:00,2024-04-30 18:00:00,"REAL_TIME_15_MIN","TH_SP15_GEN-APND","Trading Hub",15.26151,22.89552,-7.63401,0
